Timestamp,SupplyTemperatureHP,ReturnTemperatureHP,SupplyTemperatureAHU,ReturnTemperatureAHU,SupplyTemperatureHot,ReturnTemperatureHot,SupplyTemperatureCol,ReturnTemperatureCol,PCMTemperatureHot,PCMTemperatureCold,ControlsPowerW,PumpPowerW,AHUPowerW,AermecPowerW,xCoeffOfPerfSys,xCoeffOfPerfHP,xSOCCold,xSOCHot,xThermalOutputHP,xThermalInputAHU,xThermalOutputCold,xThermalOutputHot,rVolGPM
2024-07-14 22:43:02,54.75,54.7,22.97,23.02,54.23,54.04,38.37,49.39,-159.01,-94.69,17.46,8.73,2.18,-284.42,0.85,0.31,0.0,1.0,0.11,0.09,0.0,0.34,7.14
2024-07-14 22:43:36,54.66,54.6,22.97,23.03,54.13,53.95,38.38,49.41,-159.01,-94.2,17.46,8.73,2.18,-284.42,0.84,0.25,0.0,1.0,0.09,0.09,0.0,0.33,7.03
2024-07-14 22:44:10,54.57,54.52,22.97,23.03,54.04,53.88,38.39,49.41,-158.93,-94.75,17.46,8.73,2.18,-284.25,0.76,0.31,0.0,1.0,0.09,0.11,0.0,0.3,7.15
2024-07-14 22:44:45,54.5,54.45,22.97,23.03,53.97,53.8,38.41,49.41,-159.68,-94.84,17.46,8.73,2.18,-284.25,0.76,0.25,0.0,1.0,0.09,0.11,0.0,0.32,7.15
2024-07-14 22:45:20,54.43,54.38,22.97,23.03,53.9,53.73,38.43,49.43,-159.34,-94.48,17.46,8.73,2.18,-284.42,0.81,0.26,0.0,1.0,0.1,0.11,0.0,0.3,7.21
2024-07-14 22:45:54,54.37,54.31,22.97,23.03,53.83,53.67,38.44,49.43,-160.23,-94.91,16.37,9.82,2.18,-284.59,0.74,0.27,0.0,1.0,0.1,0.12,0.0,0.31,7.46
2024-07-14 22:46:28,54.31,54.26,22.97,23.03,53.77,53.61,38.46,49.4,-159.12,-94.6,17.46,8.73,2.18,-284.42,0.79,0.27,0.0,1.0,0.09,0.11,0.0,0.3,7.13
2024-07-14 22:47:01,54.25,54.2,22.97,23.03,53.71,53.55,38.47,49.38,-159.76,-94.48,17.46,8.73,2.18,-284.42,0.76,0.2,0.0,1.0,0.09,0.11,0.0,0.3,7.13
2024-07-14 22:47:37,54.19,54.14,22.97,23.03,53.65,53.49,38.48,49.36,-159.46,-94.86,16.37,8.73,2.18,-284.42,0.82,0.26,0.0,1.0,0.08,0.11,0.0,0.3,7.19
2024-07-14 22:48:12,54.1,54.09,22.98,23.03,53.57,53.44,38.49,49.35,-160.14,-94.63,17.47,12.01,2.18,-284.25,0.62,0.05,0.0,1.0,0.0,0.12,0.0,0.23,7.29
2024-07-14 22:48:46,54.07,54.04,22.98,23.03,53.52,53.39,38.51,49.37,-160.58,-94.86,17.47,12.01,2.18,-284.25,0.67,0.16,0.0,1.0,0.08,0.1,0.0,0.27,7.29
2024-07-14 22:49:20,55.62,53.98,22.98,23.03,54.32,53.34,38.51,49.33,-160.94,-95.14,16.35,11.99,2.18,-25.11,2.11,3.33,0.0,1.0,4.47,0.1,0.0,3.29,7.24
2024-07-14 22:49:54,56.93,53.92,22.98,23.03,56.11,53.29,38.52,49.31,-103.1,-91.83,17.44,8.72,2.18,-56.12,2.1,2.25,0.0,1.0,5.79,0.09,0.0,5.53,7.12
